trackName,artistName,explicit,popularity,id
Head,Prince,0,38,4ylO0IAVZviyGLRsFgj6Nb
Bounce Out With That,YBN Nahmir,1,72,5gQcxYXqnofyocKgEbGYKt
So Many Details,Toro y Moi,0,53,5Z7cI9glyUTDTRtWSs8K9I
Roo,Chance the Rapper,1,53,5LWprrbySabBAMm0aE447a
brighter days,San Holo,0,53,5fsbYDWUPuuUWxQuSlX60K
The Less I Know The Better,Tame Impala,1,84,6K4t31amVTZDgR3sKmwUJJ
Mood (feat. Splurge),Rico Nasty,1,42,5ETaBwJUZbrpqCYgZ5EGa6
예뻤어 You Were Beautiful,DAY6,0,65,71WZ7yFuwxmQz5jJUpvkGv
Edge Of The Earth/Post Mortem Boredom,Kid Cudi,1,40,28fbq4huUKyLKSUls5IIeM
Boogie Wonderland,"Earth, Wind & Fire",0,72,6ztstiyZL6FXzh4aG46ZPD
Freeee (Ghost Town Pt. 2),KIDS SEE GHOSTS,1,59,7GRTrWsP3yo2Fx8umJfA1X
BEN CARSON,BROCKHAMPTON,1,45,253490LtmZhYGUQy05eCNV
Slow Motion,Trey Songz,0,72,4NYwy0R3NdvORX2B6OZXBT
Icy (feat. Gucci Mane),Logic,1,64,2FzgbCcszptrQpdJOr2Soi
Ignorance,Paramore,0,65,47No93LxERvV6MtOAmQzHS
Skin,Shallou,0,30,7ggJwjzoeJH3rMHoFpb9qI
Proud Of U (feat. Young Thug),EARTHGANG,1,68,4u8xrKWeF7xBO9kGwIk6u7
Wax On (Feat. Freddie Gibbs),Injury Reserve,1,46,13yFBO0mxphhrphW3s6dx2
"Dreams, Fairytales, Fantasies (feat. Brent Faiyaz & Salaam Remi)",A$AP Ferg,1,64,5oady7OSE7dH7LHiqmb3Cr
Let's Go Crazy,Prince,1,61,0QeI79sp1vS8L3JgpEO7mD
History,88rising,1,69,4TwVtW8hS5LyLoDtJGpUOg
Beef Rap,MF DOOM,0,46,3naDDvqjwCTy6c1xZ1FV6d
Rollin (feat. Future & Khalid),Calvin Harris,1,66,3FDrI0FLKzrYQiWxPhqV2W
E.T.,Yung Gravy,1,54,2XCWxamB0IEFibCn9o4C2D
"Bitch, Don’t Kill My Vibe - Remix",Kendrick Lamar,1,58,7ALEBJ8LOQqXVJ2tqnXtoH
KOVERT,Smino,1,46,23MF54AtVwpMkuQb4R70Rq
Amnesia (with Ari Lennox & Kiddominant),Bas,1,54,7LMhHrfftRJVsmNpMnZew3
Forever,Chris Brown,0,71,3NZJlJemX3mzjf56MqC5ML
Moments,MitiS,0,54,4mj0eDXQaPjTIub0CI9dpW
Pineapple Skies,Miguel,0,61,19EnyPZhNPbRoCxAuv5pKD
Helter Skelter - Anthology 3 Version,The Beatles,0,32,5HJIo3WgbXMLkKTWygD3Sp
Skrawberries (feat. BJ The Chicago Kid),JID,1,56,076jPFqxYEu1me4zsTBWJ0
Envy Me,Denzel Curry,1,46,2EgZ0usmUxyNpCoyiFwEGT
White Lies (feat. Jenni Potts),ODESZA,0,50,01YmDEvbiVb5q5eCGNlB6U
Come Over,DEAN,0,51,7LN1f9jAIu7yxBzsLMN7RB
Happy Ending,Hopsin,1,41,0V7qdwvrOEnw8Izk4Pzi8h
20 Min,Lil Uzi Vert,1,80,0uxSUdBrJy9Un0EYoBowng
Where's The Catch? (feat. André 3000),James Blake,0,56,7omij53d6AvXefx13NNyfn
Seven Hours Part 1,Blood Orange,0,38,1cte34yQV9hjkErHRHvXt3
It’s Only (feat. Zyra),ODESZA,0,56,1TSxLktSlIdEsjTGWB4Fub
OooWee,Rapsody,1,55,6pzWZe7LIcfKzriMIk6opx
Alejandro,Lady Gaga,0,60,4lwavw59UjXUPJZtKNdFYp
Juicy - 2005 Remaster,The Notorious B.I.G.,1,75,5ByAIlEEnxYdvpnezg7HTX
"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",Calvin Harris,1,57,60APt5N2NRaKWf5xzJdzyC
Hotline Bling,Drake,0,76,0wwPcA6wtMf6HUMpIRdeP7
Paranoid,Post Malone,0,74,3fpVWegR6YOS1Yk5HSMYIq
Jewelry,Blood Orange,1,47,3boUSTv7CwQRiWuq8ZPjYi
With Me,dvsn,1,61,6AIte2Iej1QKlaofpjCzW1
Stay For It,RL Grime,0,53,69Lq3BWssbLhf4QDRtFY51
Sky Fall,Travis Scott,1,55,7p7pzSVr2zovan3m1m5hFm
Say It (feat. Tove Lo) [Stwo Remix],Flume,1,28,0w7K9dnB06ghBEGnqGOcNC
Exactly (feat. J.I.D),EARTHGANG,1,37,0SzSJWuWeYnDBIPYuNCJ28
Ball For Me (feat. Nicki Minaj),Post Malone,1,73,6IaieqiCVvsNvEt6Y7yOFa
I Ain't Got Time!,"Tyler, The Creator",1,62,430qNtapCS3Ue1yoSql1oV
New Level (feat. Future),A$AP Ferg,1,57,25rc1PFgPvtV6GFSloyOI0
Flickted,EARTHGANG,1,33,6lNirSIh5cUwpckBMvUbru
Still Mine (feat. Wale),ELHAE,1,46,7tXg04VkD12vYu3eT7xuNc
Collapse (feat. Memorecks),Zeds Dead,0,53,4fb0iBhHbQeiJHOfLr6R75
Bohemian Trapsody,Logic,1,54,7Ii2ALuxW7NkLfQPhV4Rn2
Canadian Goose,ALLBLACK,1,44,3ASW66hOzCZ5VGhi5qc8QL
Liquid Swords,GZA,1,57,4dmh3OPtAhbEybhGoOG9TE
Speechless,Lady Gaga,0,51,1pWZZfszgiDVIzbQLs50Cy
Meet Again,Maxo Kream,1,60,4tMZoPR9v4kvICAPyknxpa
YOO,Denzel Curry,1,45,3kUV3AVKhoWTNFxdFkCViB
Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,0,78,2YlZnw2ikdb837oKMKjBkW
Rubbin off the Paint,YBN Nahmir,1,69,6V4KHt9xu4TPEnDFoBeacT
Go with It,The Internet,1,45,5cpB6MXX1RmdVHnTLcKtHC
Who That Be,Rich Brian,1,53,1XSvndyw6uqVW1ekRZsJUp
When I'm Down,Whethan,0,68,556l9P7WVZVyYUBjT1YFTT
Floor Seats,A$AP Ferg,1,64,6AomCkEOQUODCYzQwH4SWC
Streetcar,Daniel Caesar,0,69,7Cu2COdH93MnuireuKNiS3
WE GOT THE BISCUITS,Smino,1,42,1fJL0EgvPrLIltnF0d3CbR
Promises - Skrillex & Nero Remix,NERO,0,51,7569Hbv0FUS7vjkdGvdgeZ
Really Doe,Danny Brown,1,57,6dHatCnuOb1TdBIeJTK3Y0
Heaven,Big Wild,0,48,3yyYITDgnjAnJ33cn4E9gF
BULLETPROOF (feat. Jay 305),YG,1,54,1qUdAB72nSWPZwDqH9KMYD
Song 32,Noname,1,58,7GWAIzOmt5iznpu8RbSiSI
Wanna Be,The Internet,0,56,5GjisoOfsN8qagrax01T4y
Detransitioning,Uboa,0,28,7GL1r3EvpFiTlMN7HTG4kg
Impulse,An Endless Sporadic,0,41,2pA1EyG0yjSbSoYJM4O16I
Dreams Money Can Buy,Drake,1,59,1qyFlfPREPbRcS2BNszdYI
Up Late,Ari Lennox,1,62,4ZSQS1o7qYAXJa5I37lk5x
Ballet (feat. Bari),Smino,1,40,3WqIidZMUPzEejbre4RVDa
This War Is Ours (The Guillotine II),Escape the Fate,0,57,1z33QOn2Hcq9SfI5pES25L
So Good,Omar Apollo,0,54,0xjpgDNFyekbjessCBaaBq
One's Own,Koven,0,28,73Ck925eU3ks9PCgIMw5sb
Sober,Mahalia,0,62,3C57ewlHARCVqeH3KiYkma
Two-Headed Boy,Neutral Milk Hotel,0,54,19Ov4l8mtvCT1iEUKks4aM
Neighbors,J. Cole,1,72,0utlOiJy2weVl9WTkcEWHy
"If You Leave - From ""Pretty In Pink""",Orchestral Manoeuvres In The Dark,0,59,05oFyvdztPdpwSwpoclD4c
Half Manne Half Cocaine,Freddie Gibbs,0,52,5jqpm69UgQa1OSNhj8rjn4
Free As A Bird - Anthology 1 Version,The Beatles,0,48,6hLY3Tz1Xt5kBuKNDTs4ib
Prom,SZA,1,59,5yvhdo8FXbBsIllxv2Rr94
Juno,Choker,1,62,6OpU3cvY19M2hFxTbLKy5L
I Just Need Love,Mac Ayres,1,41,06yt7hKKU1SNsYJBgiWaiJ
Rubber Band Man (feat. Cam'ron),A$AP Ferg,1,52,6YVbCxw3Yqyj4dRomrXPhl
Ciabatta,Smino,1,38,39jZwZRxvD0XKgVBYKRARZ
You're On (feat. Kyan) - Oliver Remix,Madeon,0,30,08mdSJqfbNZ5hvIeCVWB2F
Careful,Paramore,0,54,63L9AjBDN3SOMbJlBkFqiZ
BLACK OUT,Overload,0,37,4YqOP7jxTjKfZx6hAxiHdp
On GOD (with YG & Tyga feat. A$AP Ferg & A$AP Rocky),Mustard,1,65,3O7lxdQoe1aNWs93VSHsJg
Stay the Night,The Internet,0,47,0JADBJ42q1ab92VOULBh9V
New Map,M83,0,37,6GdbwI8ytDROXDv1G7p34o
Hot Head,Death Grips,1,42,4Z79ArOZZjYYaq4CGbBxa1
Heavenly Father,Isaiah Rashad,1,62,0qLt7pQhm8LDxFgI0YXdlY
One Night Savage (feat. MadeinTYO),A$AP Ferg,1,44,7a8CUx6YsjWAC6Ka5VoK26
Free,Flume,0,37,477oP78KZ0GaS3VZnaYHyt
Holy Will,Blood Orange,0,41,6ImkphIMAbZRkZOJuVrTA2
i can't breathe,Bea Miller,0,64,1qFMIjTe9esCDiytqUY19t
Never Lost,Sheck Wes,1,39,7BVTSdbFha3PtindoO7K6X
The Law (feat. Mac Miller & Rapsody),Ab-Soul,1,62,17vQTNbvhpvi92qOnDOFHB
Silly Sam,Tierra Whack,1,45,4x4cclsdcnzWphsjJzD4Bs
High,Big Sean,1,47,5VKsvhjnjQ3IAspPjGiNPf
Richard Simmons,Yung Gravy,1,51,2nLOfwzuAx6iYSWhngcYmN
The Waters,Mick Jenkins,1,44,1cAb9XONoH6kGAIQKE7Sxl
Come Together - Remastered 2009,The Beatles,0,78,2EqlS6tkEnglzr7tkKAAYD
Thousand Words,YBN Cordae,1,54,3vEOALYBUNQUMXpqhWx3hG
Don't Come Out The House (with 21 Savage),Metro Boomin,1,70,2Grb4G6t9VIqo6moKUloom
Comfortable,Mick Jenkins,1,42,6s8uBC9oil1lRT31fbbLW9
UP,EARTHGANG,1,59,5w3joDvFdDskgw6TvLh7vN
"Cigarette (Feat. Tablo, MISO)",offonoff,0,58,14p5EKgbPx4U3P1j5JNHeh
Shine All Gold,The Underachievers,1,30,5tJ6G7eFKLED73FzeRxTif
Homicide (feat. Eminem),Logic,1,76,7M2tXmeS15NAzEn7ABFeBg
Playing For You,Joe Hertz,0,55,3DmMNjjYb4xedWBXAN6IUM
The Festival (feat. Little Dragon),Mac Miller,1,50,1cMIaPv3DTyOGeNe2h6igm
Drop,G-Eazy,1,58,61TklWcG8PbT5hvUTzwLaY
Liquor Locker,Vic Mensa,1,62,5YbrqNUUleF39Ai3b3ruQy
White Iverson,Post Malone,1,78,6eT7xZZlB2mwyzJ2sUKG6w
BLACK BALLOONS | 13LACK 13ALLOONZ - JerriousB Remix,Denzel Curry,1,22,35YJtKJ7HU1rDtpV4C6mdI
Under,The Prototypes,0,31,0M2fKVPlxX42HVwDsjfWgN
Caught Up (feat. Khalid),Majid Jordan,1,71,1opARDDYaOeE1QUdwXmBGu
Breakn' a Sweat,Skrillex,0,55,1ShWHEgisDGPl9G3g85ANu
hand crushed by a mallet,100 gecs,1,58,7CUkeiG7QtB7tPU9f8SANS
Ride Wit Me (feat. Bun B & Pimp C),Big K.R.I.T.,1,38,7pakPCYZqstwdMjpcimsLr
Pain,Jaden,1,47,2HHkyxciS6qmliClo1OK1e
Maker,Big Wild,0,52,4DP7DimT3KRKbsvjfIrcoX
Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,1,71,3YeJXuRSNS5FYwOsDu44kD
Good Bad,Ella Mai,1,53,4KUR9agGDxQZURJ9liWVHD
The Document Speaks For Itself,A Day To Remember,1,43,6dBjIHs6gg9TI1VJx1PuK3
Bed Peace,Jhené Aiko,1,64,5Ck3e6z1bcSCes5gdo0Ddt
Relationship (feat. Future),Young Thug,1,81,25oOaleife6E2MIKmFkPvg
Conga,Gloria Estefan,0,55,53pZ8y3yMYUNpclGwIufu0
Don't Tell 'Em,Jeremih,1,71,0Dc7J9VPV4eOInoxUiZrsL
BREAKFAST,BROCKHAMPTON,1,42,1gH88s30KaEJO1mTFCyaka
Another Day in Paradise,Quinn XCII,0,63,4gHSezW5CHZCvjAUjF2pd5
Dirty Mind,Prince,1,44,0xLusQmpL2MWGajcw0YyXQ
10 Bands,Drake,1,63,12d5QFwzh60IIHlsSnAvps
Darling Nikki,Prince,0,51,0khi86hc79RfsRC0rrkkA2
Yamborghini High,A$AP Mob,1,69,2rqUblDWJKlMVwh9uJc0Vv
DNA.,Kendrick Lamar,1,78,6HZILIRieu8S0iqY8kIKhj
Pizzazz,Yung Gravy,1,54,6wa82QS15QLr3LxwA5CGl4
Sintra,Flume,0,39,6mfLj0868swyVedGZ4emJC
Take It Away - Instrumental,RL Grime,0,20,1F3XIzNTkG8svyqjZAE1HH
Brick by Boring Brick,Paramore,0,62,1a9YW7fATU351ok4zWjU7a
Void,Pouya,1,63,4UYQHTgOlSdaQWfUTAjpop
Ttktv,Injury Reserve,1,51,6U8wLl0pMsgS1Lcql3nQjH
GOD.,Kendrick Lamar,1,62,5p3NP9mQblDsVJLdfNZJ3I
Super Rich Kids,Frank Ocean,1,66,0725YWm6Z0TpZ6wrNk64Eb
raingurl,Yaeji,0,65,4gRAniZdYF2zVrDUsNC9tU
Rock You Like A Hurricane,Scorpions,0,67,58XWGx7KNNkKneHdprcprX
Blessings,Big Sean,1,65,1bzM1cd6oqFozdr4wK6HdR
Wavy (Interlude) (feat. James Fauntleroy),SZA,1,56,3LcoHjgdNl4xtWVaJGSA1p
Forgot About Dre,Dr. Dre,1,69,7iXF2W9vKmDoGAhlHdpyIa
Close,Ella Mai,0,55,3KVlk3I9qKGTPFpkWA20nh
Look Mama I Did It,Injury Reserve,1,29,2XahDlBUMYFHp4B6CZNRMa
Gotta Go - Old School Version,Go2,0,31,4FdLFW6zCZZagkOdSjI8FL
Palmolive (feat. Pusha T & Killer Mike),Freddie Gibbs,1,58,0w9aWiDqZPCOCOtRTLkTPd
Do You Remember,Chance the Rapper,0,62,67xBtV07CC73eFw7z5oCvU
High With Me,Seezyn,1,25,25pQhgTdW1gk3E4JiSqWvp
G35,YGTUT,1,51,12whPvsw1oxuuwlD27mTeb
AMY'S GRAVE,Aries,1,55,0SZRWZnSbvPmTVWcOjoQoo
When You're Gone,Avril Lavigne,0,68,54JKnDB3CzVu8wNAOM27BI
Church,Alison Wonderland,0,57,6Apozxrk03AIyQwyswUjbt
Eternal,Chance the Rapper,1,58,5LeStoyvjAHpM52IYogOq0
Everlong,Foo Fighters,0,76,5UWwZ5lm5PKu6eKsHAGxOk
CrasH,ScHoolboy Q,1,65,6BKAKoo7J2vwJGZJs5dhGD
Lucy In The Sky With Diamonds - Remastered 2009,The Beatles,0,68,25yQPHgC35WNnnOUqFhgVR
Feels So Good,A$AP Mob,1,54,28mIIBZt0jAe8k9g52NOsX
Cliffs Of Dover - Instrumental,Eric Johnson,0,59,5qm0KiVKMXW1kq6VrnIhz5
That's Why I Love You (feat. Sabrina Claudio),SiR,1,61,3Ku9kSWtDQPC8bSWpHR7z0
Runway J,Death Grips,0,33,0wagEJiJSu5DwpMP77wGCH
Taking A Walk,Trippie Redd,1,76,4mHgYpuGHu99Mw69E83CP2
Good Things Fall Apart (with Jon Bellion),ILLENIUM,0,72,6pooRNiLyYpxZeIA5kJ5EX
Monster,Lady Gaga,1,57,2WgyOP8Z1D6GQYumCwH4Dk
Dan Bilzerian,T-Pain,1,62,5QfQKhvdcxPgp68O0S39FV
TEETH,BROCKHAMPTON,1,50,4x3gJSZ2CeyGW9I8X7DtAs
Ghost,Neutral Milk Hotel,0,47,6CdDTczPGeI9sdznpTmYEZ
PALACE,BROCKHAMPTON,1,56,7dQLzGuOPiJ4h6sI3MXW4j
Adam's Song,blink-182,0,69,6xpDh0dXrkVp0Po1qrHUd8
If It Means a Lot to You,A Day To Remember,0,67,6J7cSyvSCnPwv3vqHchEfL
"Hello, Goodbye (feat. Heather Sommer)",ARMNHMR,0,41,7I63r7m1mweYUwtC15l5Qn
Yonkers,"Tyler, The Creator",1,63,1zsAAnB6dMpGOvXjoYP9Um
Birdland,Weather Report,0,46,19vVghIuHm3IAfN4xpRF3q
Memories That You Call (feat. Monsoonsiren) - ODESZA & Golden Features VIP Remix,ODESZA,0,56,7BdBAeVMiVHbszGoN7WsAt
Brandon,Rico Nasty,1,28,2fCpnb3LqtS9jCPQH8hArQ
Sundays,Aminé,1,49,2TLlFL6dpycifLqKtTE7UZ
4 Wings,Tierra Whack,1,45,43QHgtUoaHY7tRfhdCE4yn
48,"Tyler, The Creator",1,56,2wK7y55bzry7tUDmDqYaz7
HONEY,BROCKHAMPTON,1,57,6cgFCTrw2kWwZm7SF7r6Po
I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,0,68,55n9yjI6qqXh5F2mYvUc2y
Choppa Won't Miss (feat. Young Thug),Playboi Carti,1,63,5O9zs6G6RcB6yP1OKwnwiM
Perpetual War,Pissgrave,0,17,2jmKm0YVXhAM7o1IvZD7DZ
guidance,Travis Scott,1,59,2c2csx4OTYtbkzvbSTXlGY
Fancy,Drake,1,56,3fpTMuD1u3gJlVI4FadVHs
Peek A Boo,Lil Yachty,1,53,1iTWoKAdilGEmit6xhQZje
Duel Of The Iron Mic,GZA,1,52,1OYjATyA5kqLK3CfYfvg3y
No Mistakes,Kanye West,1,59,35KV2Nuib6jPMVN00O8iba
Blow,Atreyu,1,49,17DmJXyncq1Wg2s6tGMQyf
Cater 2 U,Destiny's Child,0,61,6uYAPqxP69zfpCbsTHXgiz
Pay the Man - Remix,Foster The People,0,40,0kThfZBaTK6ASlukmmxrgk
Stricken,Disturbed,0,71,6RJdYpFQwLyNfDc5FbjkgV
The Motion,Drake,1,64,0Tacxc5lDJ8LwiO1pWNSl8
Controlla,Drake,1,71,3O8NlPh2LByMU9lSRSHedm
Eye of the Tiger,Survivor,0,75,2KH16WveTQWT6KOG9Rg6e2
My Curse,Killswitch Engage,0,67,6zKF4293k44ItKWJJgrhXv
Boom (X3),Injury Reserve,0,33,5EmizEB4QnxkZ7ty8NDl0l
Epilation Joy,Uboa,0,19,2um7TQfencFuZmi8bYUjXr
Make You Feel,Alina Baraz,0,57,0g961HVXkznxzOH2xpiyCp
T-RRex - Extended,Maximum Power,0,25,5nwR8kvIRWWtA3U43EyeYf
Fantastic,Flume,1,43,79nrqwz4Q6P9OXSjxhifkJ
Cities On Flame with Rock and Roll,Blue Öyster Cult,0,55,0M7oqERflkrJVHD3IAZqxo
Monsters,Matchbook Romance,0,57,1UVffD20CfHJ2wD0x0as8L
Lo Mein,Lil Uzi Vert,1,84,6CUP2khYzdphXebxVTfPE3
Begin - Recorded at Spotify Studios NYC,Shallou,0,49,0q59zQZgCwEhwzzipPvWoZ
My Happy Ending,Avril Lavigne,0,67,6sqNctd7MlJoKDOxPVCAvU
Don't Let Me Down (feat. Khalid),Sabrina Claudio,0,58,2cSiyndkQZRPmYOfrk9WlC
Slow Dancing in a Burning Room,John Mayer,0,74,2jdAk8ATWIL3dwT47XpRfu
Just Dance,Lady Gaga,0,63,4pqWpYDywe1X7xVPh39XsC
Teenage Dirtbag,Wheatus,1,69,3LI4MmibTkXH5cGpCGZgyw
Midnight,Logic,1,62,1GtVGc1UYin3zpMUdNSSpM
Talk REMIX,Khalid,0,54,7b4aLX67OsLSUbYIoBvdmI
BOOMBAYAH,BLACKPINK,0,72,3yHQKddM8SVCRnuPSo3HPN
Magnus Carlsen (feat. Anderson .Paak),The Game,1,26,4SwttUWmRrHWlJtolVjUbI
Waze,Tierra Whack,1,44,0vUuBXZGymDmcVFuf6SicJ
Gangsta's Paradise,Coolio,0,79,7lQWRAjyhTpCWFC0jmclT4
Closer,The Chainsmokers,0,84,7BKLCZ1jbUBVqRi2FVlTVw
Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,1,76,5N1o6d8zGcSZSeMFkOUQOk
No Promises (feat. Demi Lovato),Cheat Codes,0,65,5lNuqFVMca4vPupY10cH0J
Soon,Mac Ayres,0,37,7GZPcev80PhyggUDZnP7K7
Soft Porn,Mick Jenkins,1,38,5F9r9DhlNsYgX8ZaunWPEj
Holiday / Boulevard of Broken Dreams,Green Day,1,69,0MsrWnxQZxPAcov7c74sSo
No More (feat. NIKI),Higher Brothers,1,48,7lxcmd6V6iFDgtw9urFsGB
High Hopes,Panic! At The Disco,0,84,1rqqCSm0Qe4I9rUvWncaom
Say It,Tory Lanez,1,71,2Gyc6e2cLxA5hoX1NOvYnU
Call It Karma - Acoustic,Silverstein,0,44,5f1kA8OOGQEpS6Fkx7XFv5
Zombie (feat. Rich Brian),Higher Brothers,1,38,2G802Kya1KGssdwrVMKJaq
Poker Face,Lady Gaga,0,65,5ztAPqM38EJOL9hmNAUEU7
Line Of Sight (feat. WYNNE & Mansionair),ODESZA,0,63,2WWfjbHALIb3e7FMcj9mr4
I Wanna Give Up,Mac Ayres,0,44,7Jrp7Q9wwHZgumcQxMpvj0
Learn to Fly,Foo Fighters,0,72,5OQsiBsky2k2kDKy2bX2eT
Waves,Kanye West,1,70,3nAq2hCr1oWsIU54tS98pL
Until the Day I Die,Story Of The Year,0,64,0DKNNR9iDjwfCEpMiFXMJq
Never Call Me (feat. YG) - Remix,Jhené Aiko,1,59,2ZbvTTHaZIYu9XhnRO44mr
Berlin,Blood Orange,0,41,6U32ihpleKOTsW6UxRxAQJ
Wyclef Jean,Young Thug,1,64,55OdqrG8WLmsYyY1jijD9b
X (feat. Future),21 Savage,1,73,6fwdbPMwP1zVStm8FybmkO
Angels,A$AP Rocky,1,57,0NFCFdJxEGCGO6EGkFCGgF
A Lot's Gonna Change,Weyes Blood,0,54,5wN3b5AtoOFVCoQW0ldhGD
FML,Kanye West,1,67,30Zcjs7pgEkmJA1lEbGSWT
New Romantics,Taylor Swift,0,56,6rZVy6FIG7lSJQMFXHo12z
Killing In The Name,Rage Against The Machine,1,77,59WN2psjkt1tyaxjspN8fp
Ur,SZA,0,44,7sg9ToL94GAiksETi5GZGz
Go! (feat. Mai Lan),M83,0,46,09zN9QBOHe8795UVOvEtnt
Love Love Love,Fastway,0,30,35qam64sF3YFs3bJjLLtNP
Chasing Faith,The Underachievers,1,37,5yJWHoIecuZCh1LczCkEa4
Hold On (with Georgia Ku),ILLENIUM,0,62,5Cevkgj9FyNRFIwY3xSCn8
Somebody Else,Sik-K,0,32,1R9tAP3hxbcNaetXjGAZaz
So Happy I Could Die,Lady Gaga,0,48,4MfBFhIBXrmqrczjYqasLp
Story of My Life,Social Distortion,0,60,4Q4w8aRdfhIIEhBututktL
Just Da Other Day,JID,1,52,2fU2TSb3bghWYkPFuqgSkr
Getcha Roll on (feat. Tory Lanez),T-Pain,1,56,3mhLnZNg2efKBLPxH5xaKr
Energy (with A$AP Rocky & Sabrina Claudio),BURNS,0,56,13jLiEg5wdMXuJzXXnRcnj
Ok Alright (feat. ScHoolboy Q),Travis Scott,1,56,0MRZ9nMoLc7qQ8Nhovv8C8
Take Me with U,Prince,0,49,765k9tDIFOnoOfkO2cgitB
Real Love - Anthology 2 Version,The Beatles,0,48,5frMgt4jqRGJk3yMKfqOyl
Mob Ties,Drake,1,72,7rC5Pl8rQSX4myONQHYPBK
Legendary Heart - Eurobeat Version,Hotblade,0,25,4iWPgrY0BwRpD0uWZY240K
Over,Drake,1,62,6BdgtqiV3oXNqBikezwdvC
Becoming the Bull,Atreyu,0,53,2MMrjobPrVLrozyfFXsFJx
Hurt - NGHTMRE Remix,Oliver Tree,1,47,0NLWfLRi1sVrS3x4AkOtg0
Chief Forever,Denzel Curry,1,38,1qgGLI0B23TxFAnGFVuIpy
Father Stretch My Hands Pt. 1,Kanye West,1,72,4KW1lqgSr8TKrvBII0Brf8
Used To,Drake,1,58,63p3Slj0shAFP0Q7dQetj5
All Your Fault,Big Sean,1,51,30CZcZ0NpTXjVJJa5X5nwf
"Far Away (feat. Kirk Knight, Meechy Darko, Erick The Architect & Nyck Caution)",Beast Coast,1,55,10nbIPV2SRLqEjIpvS8CVb
Hero / Heroine,Boys Like Girls,0,51,1AnesEZjtNHT7Nr2Y4BuNR
Style,Taylor Swift,0,63,4lIxdJw6W3Fg4vUIYCB0S5
Drift,Choker,1,56,4BNqWebyipWrMsupuTmKO9
Fresh Static Snow,Porter Robinson,0,48,1LikBIcmCec6zE64SHFcMK
The Strip,MED,0,48,1mD38mfRjfhO02mkjBWyJB
Do Not Disturb,Mahalia,0,54,0HRkuP4sFPLLnbWpup0OgQ
Your Guardian Angel,The Red Jumpsuit Apparatus,0,64,2Guz1b911CbpG8L92cnglI
Silent Track,Mike Vargas,0,28,7p5bQJB4XsZJEEn6Tb7EaL
Miss You,Mura Masa,0,43,7u6Wl10noSzDOL2aiDJHNh
PRIDE.,Kendrick Lamar,1,67,6IZvVAP7VPPnsGX6bvgkqg
Superstar (feat. Matthew Santos),Lupe Fiasco,0,23,05zWq0WjBffvTzGJjAMmwz
Never Been,Logic,1,55,0aAk9KMmPChiS2EG9Fg7IX
Electric Feel,MGMT,0,76,3FtYbEfBqAlGO46NUDQSAt
Old Money,Playboi Carti,1,60,0syXbGoFZbTMXm8hGCEvW0
PASS OUT (feat. 21 Savage),Quavo,1,58,3edzl4zvKFi0D3iuF6cs2f
Ladders,Mac Miller,1,72,39NDBdU5Xkm5pCFGa5kZtI
BULLETPROOF SHOWER CAP,Pouya,1,50,06Y1L41OIMBdY1KE84FpnH
"Sugar, We're Goin Down",Fall Out Boy,0,76,2TfSHkHiFO4gRztVIkggkE
Keep on Slippin (feat. Vic Mensa),Injury Reserve,1,39,5ga6MyJXOoInY2cEQ04RDL
FEEL.,Kendrick Lamar,1,63,2LTlO3NuNVN70lp2ZbVswF
Hell Of A Night,ScHoolboy Q,1,60,5DOR49R0fehoBmyNL8m4sN
California,Saba,1,39,3x5WIJiZQ6RwxeoLrQawhc
"For a Pessimist, I'm Pretty Optimistic",Paramore,0,51,2PDLmgDWiwjUTxl1pPyDQA
Dylan Thomas,Better Oblivion Community Center,0,57,6x14wL9HvABR2Rix8N88EH
Skrt On Me (feat. Nicki Minaj),Calvin Harris,1,51,7iDxZ5Cd0Yg08d4fI5WVtG
Truth,Shallou,0,55,0C7sbRykiD9VGrz1rXmv0T
Late Night,ODESZA,0,66,5Nu5Uyoauauy9LFePYL1Z3
Hope You’re Happy,Emeryld,1,47,2OK78skf6Xgf1jTu6gQoC9
Adore,Cashmere Cat,0,55,34HwOOG2tTiz6tAN9h83YT
"You Be Tails, I'll Be Sonic",A Day To Remember,0,54,6KEnGwmF5rAgP9NyZqcYPj
2nd Hand,$uicideBoy$,1,72,4yORBk6ZyYsJpnJchyZevc
"Moon, 12:04am",offonoff,0,46,57mWHxgHxZnhFhFiBrpYUV
Circus,Felly,1,31,2M0SbzbHHkLedNimfiyVFV
Miami,Felly,1,33,4Ge86NFYcnjELZpjE3MaGT
Wet Dreamz - Live,J. Cole,1,42,4VUpgvJxbriXHrMrsb60HB
Five Minutes to Midnight,Boys Like Girls,0,45,7DYWvQ1RS986e59CXJJGxx
Press,Cardi B,1,71,6dPyzkyZwoj9LqjQXOFdVv
Newsflash!,NIKI,1,57,4jbA7VSQHZeWLktuUuHWbz
JoHn Muir,ScHoolboy Q,1,55,7sr74Bz3GBTNMQe1m4F5Ut
Belong to You (feat. 6LACK),Sabrina Claudio,0,68,2I88NEWpKrAPZuapXNV5G6
